65,95.105
75,110.34
85,121.903
95,135.435
105,148.27
110,153.7
115,159.02
120,163.743
129,171.867
65,94.781
75,109.46
85,120.921
95,135.282
105,147.134
110,152.179
115,154.56
120,161.309
129,169.271
