15,14.829
20,21.683
25,27.694
35,41.464
45,55.294
55,69.257
65,82.794
75,94.988
85,105.68
95,116.133
105,126.326
110,130.337
115,133.072
120,136.247
125,138.832
15,14.942
20,21.781
25,27.694
35,42
45,55.294
55,69.505
65,82.427
75,94.878
85,106.134
95,115.907
105,126.439
110,130.833
115,133.42
120,136.678
125,138.88
